poryadkovy_nomer;tip;razryad;ugms;imya_stancii;repernayavekovay;sinopticheski_in;obshhesoyuzny_no;obshhesoyuzny_no1;obshhesoyuzny_no2;shirota;dolgota;raznost_mezhdu_p;territorialny_ko;cgms;status_sete_klim;priznak_proveden;priznak_proveden1;status_sete_gidr;status_sete_mors;status_sete_agro;priznak_proveden2;priznak_proveden3;priznak_proveden4;priznak_proveden5;stanciya_zakonse;data_zakrytiya_s;id;is_deleted;classname;created_by;edited_by;edited_on;created_on;published;point;kontroliruemye_p;vidy_informacion;vidy_infyx_resur;nablyudaemye_pok;periodichnost_ot
6222;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;ЛАПРО (ГП ПРИ ТРОИЦКИЙ ПРИИСК М)-р.Муякан;0;;561811409;;;56.30;114.15;5;104;Бурятский ЦГМС;1;0;0;3;0;0;0;0;0;1;0;;489;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.393315;2021-02-26 17:11:00.393315+08;f;0104000020E61000000100000001010000009A99999999895C406666666666264C40;;;;;
5853;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;ТУПИК (ГП ПРИ ТУПИК М)-р.Бугарихта;0;;;;;54.42;119.93;6;175;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;490;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.413266;2021-02-26 17:11:00.413266+08;f;0104000020E6100000010000000101000000EC51B81E85FB5D40F6285C8FC2354B40;;;;;
4695;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ТУРУНТАЕВО-р.Итанца;0;;;;;52.20;107.63;5;104;Бурятский ЦГМС;0;0;0;3;0;0;0;0;0;1;0;;491;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.432767;2021-02-26 17:11:00.432767+08;f;0104000020E6100000010000000101000000B81E85EB51E85A409A99999999194A40;;;;;
4788;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;МОНДЫ;0;30802;5170101;;;51.68;100.98;5;104;Бурятский ЦГМС;3;0;0;0;0;0;0;1;0;1;0;;492;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.447861;2021-02-26 17:11:00.447861+08;f;0104000020E61000000100000001010000001F85EB51B83E5940D7A3703D0AD74940;;;;;
4587;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;УСУГЛИ;0;30764;5271521;;30764;52.65;115.17;6;175;Отсутствует;3;0;0;0;0;0;0;0;0;1;0;;493;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.463316;2021-02-26 17:11:00.463316+08;f;0104000020E61000000100000001010000007B14AE47E1CA5C403333333333534A40;;;;;
6041;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;НЕРЧИНСК;0;30768;5201651;;30768;52.00;116.53;6;175;Отсутствует;3;0;0;0;0;2;0;0;0;1;0;;494;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.483508;2021-02-26 17:11:00.483508+08;f;0104000020E610000001000000010100000052B81E85EB215D400000000000004A40;;;;;
8473;Оперативная группа-группа,проводящая метеонаблюдения при обслуживании авиации;0;ФГБУ Авиаметтелеком Росгидромета;ТАКСИМО;0;30350;;;;56.35;114.92;5;104;ФГБУ Иркутский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;1;0;;495;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.500049;2021-02-26 17:11:00.500049+08;f;0104000020E61000000100000001010000007B14AE47E1BA5C40CDCCCCCCCC2C4C40;;;;;
4867;Оперативная группа-группа,проводящая метеонаблюдения при обслуживании авиации;0;ФГБУ Авиаметтелеком Росгидромета;НИЖНЕУДИНСК;0;29690;;;;54.88;99.03;5;138;ФГБУ Иркутский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;1;0;;496;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.515064;2021-02-26 17:11:00.515064+08;f;0104000020E610000001000000010100000052B81E85EBC15840713D0AD7A3704B40;;;;;
4936;Гидрологический пост;2;ФГБУ Иркутское УГМС;ПОДЫМАХИНО;0;;5659106111;;;56.98;106.18;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;497;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.535025;2021-02-26 17:11:00.535025+08;f;0104000020E6100000010000000101000000EC51B81E858B5A403D0AD7A3707D4C40;;;;;
4627;Агрометеорологическая станция;0;ФГБУ Забайкальское УГМС;ИВОЛГИНСК;1;30825;5180731;;30825;51.75;107.27;5;104;Бурятский ЦГМС;2;0;0;0;0;2;0;1;0;0;0;;498;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.550776;2021-02-26 17:11:00.550776+08;f;0104000020E6100000010000000101000000E17A14AE47D15A400000000000E04940;;;;;
4909;Гидрологический пост;1;ФГБУ Иркутское УГМС;КЛЮЧИ;0;;;;;56.17;107.20;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;499;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.566852;2021-02-26 17:11:00.566852+08;f;0104000020E6100000010000000101000000CDCCCCCCCCCC5A40F6285C8FC2154C40;;;;;
4602;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;ШИЛКА;0;30862;5191601;;30862;51.87;116.03;6;175;Отсутствует;3;0;0;0;0;2;0;0;0;1;0;;500;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.580698;2021-02-26 17:11:00.580698+08;f;0104000020E610000001000000010100000052B81E85EB015D408FC2F5285CEF4940;;;;;
4989;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;НОВАЯ ИГИРМА;0;;;;;57.11;103.95;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;501;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.613901;2021-02-26 17:11:00.613901+08;f;0104000020E6100000010000000101000000CDCCCCCCCCFC5940AE47E17A148E4C40;;;;;
5286;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;БРАТСК №2;0;;;;;56.28;101.75;5;138;Братский ЦГМС;0;0;0;0;0;0;0;0;0;1;0;;502;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.628899;2021-02-26 17:11:00.628899+08;f;0104000020E61000000100000001010000000000000000705940A4703D0AD7234C40;;;;;
4966;Гидрологический пост;1;ФГБУ Иркутское УГМС;ХАЙТА;0;;5248103111;;;52.80;103.18;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;503;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.641882;2021-02-26 17:11:00.641882+08;f;0104000020E6100000010000000101000000EC51B81E85CB59406666666666664A40;;;;;
6104;Гидрологический пост;2;ФГБУ Забайкальское УГМС;ШИШКИНО;0;;;;;52.30;113.58;6;175;Отсутствует;1;0;0;3;0;0;0;0;0;0;1;;504;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.662726;2021-02-26 17:11:00.662726+08;f;0104000020E610000001000000010100000085EB51B81E655C406666666666264A40;;;;;
5299;Гидрологический пост;3;ФГБУ Иркутское УГМС;УСТЬ-КУТ;2;;;;;56.80;105.80;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;505;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.682256;2021-02-26 17:11:00.682256+08;f;0104000020E61000000100000001010000003333333333735A406666666666664C40;;;;;
4555;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;КАЙЛАСТУЙ;0;30978;4981841;;30978;49.83369444444445;118.3915;6;175;Отсутствует;3;0;0;1;0;3;0;0;0;1;0;;506;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.702548;2021-02-26 17:11:00.702548+08;f;0104000020E6100000010000000101000000931804560E995D4076DFE27FB6EA4840;;;;;
4965;Гидрологический пост;1;ФГБУ Иркутское УГМС;ХАРАТ;0;;5246105021;;;52.76;105.03;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;507;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.727631;2021-02-26 17:11:00.727631+08;f;0104000020E610000001000000010100000052B81E85EB415A40E17A14AE47614A40;;;;;
5849;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;САНАГА (ГП ПРИ САНАГА М)-р.Цакирка;1;;;;;50.70;102.80;5;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;0;0;;508;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.751521;2021-02-26 17:11:00.751521+08;f;0104000020E61000000100000001010000003333333333B359409A99999999594940;;;;;
4912;Гидрологический пост;1;ФГБУ Иркутское УГМС;КАЙМОНОВСКИЙ;0;;5622103061;;;56.37;103.10;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;509;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.773915;2021-02-26 17:11:00.773915+08;f;0104000020E61000000100000001010000006666666666C659408FC2F5285C2F4C40;;;;;
5963;Пристанционный гидрологический пост;3;ФГБУ Иркутское УГМС;ХАДАМА (ГП ПРИ ХАДАМА М);0;;5399880;;;53.95;98.81;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;510;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.79571;2021-02-26 17:11:00.79571+08;f;0104000020E6100000010000000101000000A4703D0AD7B358409A99999999F94A40;;;;;
5952;Пристанционный гидрологический пост;3;ФГБУ Иркутское УГМС;ОРЛИНГА (ГП ПРИ ОРЛИНГА М);0;30328;5610581;;;56.05;105.83;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;511;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.807433;2021-02-26 17:11:00.807433+08;f;0104000020E610000001000000010100000085EB51B81E755A406666666666064C40;;;;;
4532;Гидрологическая станция;1;ФГБУ Забайкальское УГМС;НИЖНЕАНГАРСК;1;30433;5580961;;30433;55.78;109.58;5;104;Бурятский ЦГМС;2;0;0;1;0;0;0;0;0;1;0;;512;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.820432;2021-02-26 17:11:00.820432+08;f;0104000020E610000001000000010100000085EB51B81E655B40A4703D0AD7E34B40;;;;;
6079;Гидрометеорологическая обсерватория (территориал.);1;ФГБУ Иркутское УГМС;АНГАРСК;0;30715;5250391;;;52.48;103.85;5;138;Отсутствует;4;0;1;3;0;0;0;0;0;1;0;;517;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.906638;2021-02-26 17:11:00.906638+08;f;0104000020E61000000100000001010000006666666666F659403D0AD7A3703D4A40;;;;;
4972;Гидрологический пост;1;ФГБУ Иркутское УГМС;ЭДУЧАНКА;0;;5725102081;;;57.41;102.13;5;138;Братский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;518;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.92912;2021-02-26 17:11:00.92912+08;f;0104000020E6100000010000000101000000B81E85EB5188594014AE47E17AB44C40;;;;;
4974;Гидрологический пост;1;ФГБУ Иркутское УГМС;БОЛЬШЕБЕЛЬСК;0;;5255102301;;;52.92;102.50;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;519;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.953385;2021-02-26 17:11:00.953385+08;f;0104000020E61000000100000001010000000000000000A05940F6285C8FC2754A40;;;;;
4995;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;СВИРСК;0;;5305103211;;;53.08;103.35;5;138;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;520;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:00.977317;2021-02-26 17:11:00.977317+08;f;0104000020E61000000100000001010000006666666666D659400AD7A3703D8A4A40;;;;;
5885;Пристанционный гидрологический пост;2;ФГБУ Забайкальское УГМС;КАБАНСК (ГП ПРИ КАБАНСК У)-р.Селенга;1;;;;;52.07;106.65;5;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;521;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.001873;2021-02-26 17:11:01.001873+08;f;0104000020E61000000100000001010000009A99999999A95A40295C8FC2F5084A40;;;;;
4566;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;МУХОРШИБИРЬ;0;30837;5100781;;30837;51.03;107.82;5;104;Бурятский ЦГМС;3;0;0;0;0;2;0;0;0;1;0;;523;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.04143;2021-02-26 17:11:01.04143+08;f;0104000020E610000001000000010100000014AE47E17AF45A40A4703D0AD7834940;;;;;
4612;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;АГИНСКОЕ;1;30859;5111461;;30859;51.10;114.52;6;175;Отсутствует;2;0;0;0;0;3;1;0;0;1;0;;524;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.059946;2021-02-26 17:11:01.059946+08;f;0104000020E6100000010000000101000000E17A14AE47A15C40CDCCCCCCCC8C4940;;;;;
4592;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;УСТЬ-КАРЕНГА;1;30565;5441651;;;54.43;116.53;6;175;Отсутствует;2;0;0;0;0;0;0;0;0;0;0;;525;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.078575;2021-02-26 17:11:01.078575+08;f;0104000020E610000001000000010100000052B81E85EB215D40D7A3703D0A374B40;;;;;
4751;Пост наблюдения за загрязнением природной среды;0;ФГБУ Забайкальское УГМС;ЧИТА N3;0;;521135;;;52.08;113.48;6;175;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;526;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.096527;2021-02-26 17:11:01.096527+08;f;0104000020E61000000100000001010000001F85EB51B85E5C400AD7A3703D0A4A40;;;;;
4880;Гидрологический пост;1;ФГБУ Иркутское УГМС;АРТЁМОВСКИЙ;0;;;;;58.18;114.68;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;527;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.117576;2021-02-26 17:11:01.117576+08;f;0104000020E6100000010000000101000000EC51B81E85AB5C40D7A3703D0A174D40;;;;;
4716;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ЧИТА-р.Чита (Читинка);1;;;;;52.03;113.48;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;528;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.139586;2021-02-26 17:11:01.139586+08;f;0104000020E61000000100000001010000001F85EB51B85E5C40A4703D0AD7034A40;;;;;
4911;Гидрологический пост;1;ФГБУ Иркутское УГМС;КУЗНЕЦОВКА;0;;;;;56.10;101.25;5;138;Братский ЦГМС;3;0;0;2;0;0;0;0;0;1;0;;529;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.164949;2021-02-26 17:11:01.164949+08;f;0104000020E61000000100000001010000000000000000505940CDCCCCCCCC0C4C40;;;;;
4719;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ЯБЛОНОВАЯ-р.Зун-Кука;1;;515011246;;;51.83;112.77;6;175;Отсутствует;1;0;0;2;0;0;0;0;0;0;0;;530;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.190376;2021-02-26 17:11:01.190376+08;f;0104000020E6100000010000000101000000E17A14AE47315C400AD7A3703DEA4940;;;;;
5020;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;ЗИМА №2;0;;;;;53.93333333333333;102.05;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;531;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.211311;2021-02-26 17:11:01.211311+08;f;0104000020E610000001000000010100000033333333338359407777777777F74A40;;;;;
4910;Гидрологический пост;1;ФГБУ Иркутское УГМС;КИТОЙ;0;;;;;52.57;103.87;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;532;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.233094;2021-02-26 17:11:01.233094+08;f;0104000020E610000001000000010100000048E17A14AEF75940295C8FC2F5484A40;;;;;
4590;Метеорологическая станция;3;ФГБУ Забайкальское УГМС;УСТЬ-ДЖИЛИНДА;0;30643;5371191;;;53.67;111.95;5;104;Бурятский ЦГМС;3;0;0;0;0;0;0;0;0;0;0;;533;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.253294;2021-02-26 17:11:01.253294+08;f;0104000020E6100000010000000101000000CDCCCCCCCCFC5B40F6285C8FC2D54A40;;;;;
4945;Гидрологический пост;1;ФГБУ Иркутское УГМС;СЛЮДЯНКА;0;;;;;51.65;103.73;5;138;Байкальский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;534;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.294705;2021-02-26 17:11:01.294705+08;f;0104000020E61000000100000001010000001F85EB51B8EE59403333333333D34940;;;;;
4648;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ЕЛИЗАВЕТИНО-р.Аленгуй;1;;513911337;;;51.65;113.60;6;175;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;535;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.317473;2021-02-26 17:11:01.317473+08;f;0104000020E61000000100000001010000006666666666665C403333333333D34940;;;;;
5288;Озерный гидрометеорологический пост;1;ФГБУ Иркутское УГМС;БАЙКАЛЬСК;0;;;;;51.65;104.13;5;138;Байкальский ЦГМС;0;0;0;3;0;0;0;0;0;1;0;;536;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.344697;2021-02-26 17:11:01.344697+08;f;0104000020E6100000010000000101000000B81E85EB51085A403333333333D34940;;;;;
5175;Гидрологический пост;1;ФГБУ Якутское УГМС;ПАТОМА;0;;6010116481;;;60.17;116.80;6;114;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;537;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.368429;2021-02-26 17:11:01.368429+08;f;0104000020E61000000100000001010000003333333333335D40F6285C8FC2154E40;;;;;
5965;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;ЧЕРВЯНКА (ГП ПРИ ЧЕРВЯНКА М);0;29393;5779950;;;57.65;99.53;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;539;f;;50f7a1d80d58140037000006;;26.02.2021 17:11;2021-02-26 17:11:01.4342+08;f;0104000020E610000001000000010100000052B81E85EBE158403333333333D34C40;;;;;
6715;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;ЗАМОРСКИЙ;0;;5706103131;;;57.10;103.22;5;138;Братский ЦГМС;1;0;0;3;0;0;0;0;0;1;0;;540;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.462169;2021-02-26 17:11:01.462169+08;f;0104000020E6100000010000000101000000AE47E17A14CE5940CDCCCCCCCC8C4C40;;;;;
5292;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;ЛИСТВЯНКА №1;0;;;;;51.87;104.83;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;541;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.482908;2021-02-26 17:11:01.482908+08;f;0104000020E610000001000000010100000085EB51B81E355A408FC2F5285CEF4940;;;;;
4988;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;НАРАТАЙ;0;;5608102201;;;56.13;102.33;5;138;Братский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;543;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.526097;2021-02-26 17:11:01.526097+08;f;0104000020E610000001000000010100000085EB51B81E955940713D0AD7A3104C40;;;;;
4960;Гидрологический пост;1;ФГБУ Иркутское УГМС;УТАЙ;0;;5438100201;;;54.63;100.33;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;544;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.551813;2021-02-26 17:11:01.551813+08;f;0104000020E610000001000000010100000085EB51B81E155940713D0AD7A3504B40;;;;;
4583;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;ТУПИК;0;30576;5441991;;;54.43;119.90;6;175;Отсутствует;3;0;0;0;0;0;0;0;0;1;0;;546;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.601157;2021-02-26 17:11:01.601157+08;f;0104000020E61000000100000001010000009A99999999F95D40D7A3703D0A374B40;;;;;
4997;Озерный гидрометеорологический пост;2;ФГБУ Иркутское УГМС;УСОЛЬЕ-СИБИРСКОЕ;0;;;;;52.75;103.68;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;547;f;;50f7a1d80d58140037000006;;2021-02-26 17:11:01.62518;2021-02-26 17:11:01.62518+08;f;0104000020E6100000010000000101000000EC51B81E85EB59400000000000604A40;;;;;
