id;WKT;WKB
359;MULTIPOLYGON (((102.066444877404 53.9500130865348,102.066370802646 53.9499367999105,102.065185606518 53.9483347485651,102.064111522528 53.9463075749919,102.063333737569 53.9457299214737,102.061167050897 53.9465909492646,102.060592971523 53.9462530797187,102.058741102573 53.9466127472058,102.058352210093 53.946089593472,102.056055892596 53.946841624901,102.054315135783 53.9483347485651,102.054129948888 53.9499585961031,102.053629944271 53.9518439236545,102.053426238687 53.9524977745753,102.056129967354 53.9536201947503,102.058185541888 53.9545464410732,102.060481859386 53.9552111463417,102.063759667427 53.9529118748559,102.065389312103 53.9512990400557,102.065018938313 53.9509830043062,102.066444877404 53.9500130865348)));0106000020E61000000100000001030000000100000015000000F6DB03A24084594031B860079AF94A4087B1526B3F845940F670708797F94A408B0A40002C845940AE5F750863F94A407D2337671A8459400D464B9B20F94A40E8E5F2A80D84594002CA95AD0DF94A4081CC3429EA835940FAE368E429F94A40C2C357C1E0835940C89027D21EF94A40D99E0A6AC2835940E19C439B2AF94A40EC7FE80ABC8359402B86BB7619F94A40AB5C746B968359407CB83A1B32F94A4069F730E679835940AE5F750863F94A40520D76DD768359409068473E98F94A40BC2E4AAC6E835940077F8D05D6F94A402CFAE2556B83594027A87372EBF94A401A8725A297835940FCA0FE3910FA4A4093E0D94FB98359401776E9932EFA4A401B044EEFDE835940F927DD5B44FA4A40C7996DA314845940F23C2D04F9F94A40613FA7562F845940B2E0BC2AC4F94A40336B3145298459400346A3CFB9F94A40F6DB03A24084594031B860079AF94A40
360;MULTIPOLYGON (((102.061870761098 53.9434301272009,102.062000391925 53.9433974277899,102.063167069363 53.9437026212957,102.063555961843 53.9432666298896,102.060926307934 53.9424273336037,102.058037392372 53.9414245159,102.056315154248 53.940160059218,102.05588922439 53.9389936729535,102.054704028262 53.9387647521951,102.051185477257 53.9392661960282,102.048796566312 53.9412392099899,102.047666926253 53.9420785301801,102.04627802454 53.9433865279806,102.050833622157 53.9446944847687,102.053241051792 53.9453375484838,102.055241070258 53.9455882316531,102.056685528038 53.9450868638079,102.057389238239 53.9453702463739,102.05920406981 53.9442803028898,102.060055929527 53.9445745904372,102.061870761098 53.9434301272009)));0106000020E61000000100000001030000000100000015000000A7DFC7B0F5835940CA318351C2F84A400DEA7DD0F78359407BBE353FC1F84A404A46E4ED0A845940A8CE5B3FCBF84A403765064D118459405964FFF5BCF84A40B9027537E68359409A577875A1F84A40B48B77E2B6835940B9B8399980F84A40EB70E0AA9A83594062AC312A57F84A400CBD65B0938359403C3ED6F130F84A40101653458083594062A8827129F84A4055B6739F46835940F816EDDF39F84A40E61DA27B1F8359404C4FC4867AF84A40E15694F90C83594092B17E0796F84A400F7B1A38F6825940F394C6E3C0F84A40E62CAADB408359408665B6BFEBF84A401510284D6883594099351FD200F94A40DE89D711898359405D37010909F94A401A4556BCA083594092F7399BF8F84A403F58E943AC835940C86469E401F94A40F0E7DDFFC983594097954D2DDEF84A40F54FD3F4D7835940BA47F7D1E7F84A40A7DFC7B0F5835940CA318351C2F84A40
361;MULTIPOLYGON (((102.046341082524 53.9434488104184,102.048748809922 53.9413069286538,102.051183897859 53.9393259927482,102.054521883569 53.9387784003756,102.053865230643 53.9367973444076,102.052798169637 53.9348161943757,102.052250958864 53.9323678139816,102.050691408164 53.9312241133906,102.051074455704 53.9303059085433,102.048174238611 53.9294843397137,102.047462864607 53.9310308087858,102.044699450208 53.9348323016658,102.04661468791 53.935830941509,102.046259000908 53.9365074258883,102.046806211681 53.9370067287521,102.046395803601 53.9379731044183,102.044234321051 53.9385368132204,102.042729491427 53.9400829468405,102.045274021518 53.9411458804669,102.044316402667 53.9430140012124,102.046341082524 53.9434488104184)));0106000020E61000000100000001030000000100000015000000B7799640F78259403C193DEEC2F84A405F1554B31E8359407C08D5BE7CF84A40B8D8D39846835940719189D53BF84A4017B65A497D835940F6E6FFE329F84A403400278772835940EB9AB2F9E8F74A404BF8920B61835940B24E9B0EA8F74A405AE06714588359406E721AD457F74A402A102D873E8359402E210C5A32F74A40383ACBCD448359400A3C964314F74A4003D6664915835940759BC457F9F64A40BDD0AEA109835940D7A67D042CF74A40B932155BDC8259401373B995A8F74A408C052CBCFB825940DB2EEC4EC9F74A40E90250E8F58259406153AF79DFF74A40DA1A7BDFFE825940A50F24D6EFF74A40D4C81A26F88259408900B0800FF84A40969130BCD4825940D56F6BF921F84A403C107A14BC825940871A54A354F84A40CE7102C5E58259406BAFDC7777F84A4064087714D68259404D70CBAEB4F84A40B7799640F78259403C193DEEC2F84A40
362;MULTIPOLYGON (((102.075824668897 53.9200465688818,102.075747670846 53.9200692414762,102.072244259531 53.9229939029145,102.070665799487 53.9265757672309,102.071512778047 53.9284345883244,102.075978664999 53.929182627111,102.079251082162 53.9306559976312,102.079982563645 53.9275958622266,102.083062485681 53.9251929319889,102.08425595547 53.9235606740659,102.080752544154 53.9221097245527,102.075824668897 53.9200465688818)));0106000020E6100000010000000103000000010000000C0000002149B64FDA8459407A120216C4F54A400842C20CD9845940101933D4C4F54A409A0063A69F8459406CB609AA24F64A40836FD8C985845940ECC2E4089AF64A404FBD54AA938459400DAAD0F1D6F64A4053579ED5DC845940FFB9D174EFF64A40BD832173128559407DD358BC1FF74A40C1C62F6F1E85594087151276BBF64A408FE150E550855940FCB0D4B86CF64A40294F1773648559400C7E753C37F64A40740DB80C2B855940822303B107F64A402149B64FDA8459407A120216C4F54A40
363;MULTIPOLYGON (((102.071435779996 53.9381353840743,102.075131686439 53.9370475566354,102.0782501075 53.935687732452,102.080098060721 53.9326732975147,102.079212583136 53.9307919984415,102.075940165973 53.9293186327227,102.071512778047 53.9283212479448,102.071012290716 53.9288652789602,102.070742797538 53.9306333307863,102.067893869655 53.9319026551372,102.068740848215 53.9325599686458,102.06743188135 53.9332852680883,102.069356832622 53.9342825342383,102.071435779996 53.9381353840743)));0106000020E6100000010000000103000000010000000E00000036B6606792845940E6E8FCD114F84A40860922F5CE845940DB45A12CF1F74A40BE27BD0C028559402B13999DC4F74A4043D19D5320855940CC56AFD661F74A400D80A7D111855940A557343124F74A40A3532434DC845940C08DB7E9F3F64A404FBD54AA938459406B0D0C3BD3F64A40508F22778B84594012C3B50EE5F64A409C76CC0C87845940B92534FE1EF74A401871875F58845940576F119648F74A40E5BE0340668459403D7203205EF74A40C946CFCD50845940902344E475F74A4067F7A3577084594085E3F09196F74A4036B6606792845940E6E8FCD114F84A40
364;MULTIPOLYGON (((102.054490956776 53.9387433177385,102.056259838244 53.9361111814752,102.059699329989 53.93414420202,102.062450923384 53.9333053149309,102.067708432194 53.9337392241514,102.067511889808 53.9333920971359,102.068789415313 53.9325242669639,102.067610161001 53.9318589182765,102.070066940818 53.9308174816433,102.068101516964 53.9299495979295,102.067659296597 53.9276640844758,102.068101516964 53.9258124375059,102.069624720451 53.9241632452658,102.071737551094 53.9233241575389,102.074096059719 53.9214723180439,102.074980500453 53.9204306222284,102.070017805222 53.9185497167287,102.065399059165 53.9176526396471,102.061271669072 53.9182024633706,102.056800329804 53.9199387012805,102.052869482096 53.9235556316999,102.049970481911 53.9271722487611,102.048545549617 53.9294867192358,102.05119887182 53.930325683088,102.050560109068 53.931193558981,102.052722075307 53.9319746318537,102.052132448151 53.932263914393,102.0528203465 53.9347516614534,102.054490956776 53.9387433177385)));0106000020E6100000010000000103000000010000001D000000F651A3C77C8359404083B4BD28F84A408555DDC2998359408EEDBE7DD2F74A405679231DD283594043B6860992F74A4084622832FF835940D5676E8C76F74A40F27BBF5555845940815C53C484F74A4042B4631D5284594093C5696479F74A402445B80B678459400DAB86F45CF74A401A9891B953845940E33D2D2747F74A4005D60CFA7B845940FE19F90625F74A40C70A77C65B8459408D04A39608F74A40E389A88754845940A93F5CB2BDF64A40C70A77C65B845940B0A89E0581F64A4022553EBB748459407A4A31FB4AF64A4002F6185997845940401E6A7C2FF64A405B5066FDBD8459407C150FCEF2F54A402252037BCC8459409D5AAEABD0F54A403CE4F52B7B845940C78C800993F54A406213897F2F845940AA2F46A475F54A407AB501E0EB83594045A487A887F54A4041BAD99DA28359408829268DC0F54A40C323AE36628359400618291237F64A40AE6464B73283594007188B94ADF64A402BFECA5E1B8359409097BA6BF9F64A40C703A2D746835940F4BE77E914F74A4079BB77603C835940DD08BD5931F74A40224E69CC5F835940B341DAF14AF74A409DF755235683594089C7876C54F74A40FA3197686183594079E943F1A5F74A40F651A3C77C8359404083B4BD28F84A40
365;MULTIPOLYGON (((102.046924074938 53.8792049141676,102.051690227784 53.8765400564566,102.048201600443 53.8736143105749,102.045253464662 53.8714995351216,102.041617430532 53.8737591542957,102.042157922092 53.8751206607511,102.043582854386 53.8764531560632,102.046924074938 53.8792049141676)));0106000020E610000001000000010300000001000000080000003ED0D5CD008359408A6A60C989F04A40B97687E44E835940BB0EEE7632F04A401F612ABC158359404F9EFE97D2EF4A4041B0C96EE5825940CAE9F84B8DEF4A4006C527DCA9825940EC230857D7EF4A40C22924B7B28259406DFD2CF403F04A404590BD0FCA8259403BE2F49D2FF04A403ED0D5CD008359408A6A60C989F04A40
366;MULTIPOLYGON (((102.024763920984 53.8802766025358,102.029038717866 53.8810296644156,102.03007056539 53.8805952072942,102.030856734931 53.8795524917833,102.031102412913 53.8765690232143,102.030267107775 53.8761924537996,102.028743904288 53.8778435406864,102.025304412544 53.8773511180863,102.024763920984 53.8802766025358)));0106000020E61000000100000001030000000100000009000000CFAF69BB95815940A2A959E7ACF04A4058E335C5DB81594045BC7D94C5F04A4007BB17ADEC815940E52B0058B7F04A40F6D8868EF98159408CA9112D95F04A406F92F994FD81594030B2EB6933F04A40718273E5EF8159401F09071327F04A401638ACF0D68159406020592D5DF04A408B1466969E81594015A59B0A4DF04A40CFAF69BB95815940A2A959E7ACF04A40
367;MULTIPOLYGON (((102.021275293643 53.8831729201431,102.020931344469 53.8808269183208,102.019211598596 53.8804214231815,102.017491852724 53.8822750831436,102.019064191807 53.8836942360042,102.021275293643 53.8831729201431)));0106000020E61000000100000001030000000100000006000000359A0C935C8159401D5D6CCF0BF14A402AFD6BF056815940E9CFBBEFBEF04A401EEB48C33A81594094A131A6B1F04A4059D925961E815940B616D263EEF04A407D15045938815940A0A689E41CF14A40359A0C935C8159401D5D6CCF0BF14A40
368;MULTIPOLYGON (((102.021127886854 53.8808269183208,102.021078751258 53.8830860335342,102.025206141351 53.8832018823059,102.026287124471 53.8809427733525,102.021127886854 53.8808269183208)));0106000020E6100000010000000103000000010000000500000094C4C7285A815940E9CFBBEFBEF04A40CBD2B05A59815940B8CA90F608F14A40B33038FA9C8159407E2260C20CF14A402AFA30B0AE815940289998BBC2F04A4094C4C7285A815940E9CFBBEFBEF04A40
369;MULTIPOLYGON (((102.026709751772 53.8808536335766,102.026089331395 53.8818630000954,102.026709751772 53.8820239113463,102.027181271258 53.883559851208,102.028769547423 53.8836329897938,102.031003060779 53.8818483717691,102.028670280162 53.8809267768969,102.026709751772 53.8808536335766)));0106000020E610000001000000010300000001000000080000001596D19CB58159401B63D6CFBFF04A406D479672AB815940297B04E3E0F04A401596D19CB5815940DDC2D628E6F04A407AC78356BD8159409D7F3C7D18F14A405C533A5CD7815940616AC4E21AF14A40CA0743F4FB815940BB634E68E0F04A406EEADEBBD5815940B0786835C2F04A401596D19CB58159401B63D6CFBFF04A40
370;MULTIPOLYGON (((102.0516258341 53.9038143486875,102.054206782867 53.9009778478264,102.050186458826 53.8964741415795,102.04418078958 53.8939881217701,102.042021726669 53.8959184558685,102.042195444374 53.8963425324737,102.043510735573 53.8977609643286,102.044999744477 53.8983458706596,102.045644981669 53.899033125136,102.046588020641 53.8994279257869,102.045272729443 53.9016796804028,102.0516258341 53.9038143486875)));0106000020E6100000010000000103000000010000000C000000A54571D64D83594059A24630B0F34A40A6E8B91F78835940DC6AFB3D53F34A4006D743413683594096E527AABFF24A40E296A9DBD3825940ED01E9336EF24A40F370E57BB082594044EBB974ADF24A4019688554B3825940837E235ABBF24A40E69340E1C882594058B5CED4E9F24A40DAB69B46E1825940647D5BFFFCF24A40ACDFEDD8EB8259406A3D778413F34A407642524CFB825940932E4B7420F34A40EF1697BFE58259401D66613D6AF34A40A54571D64D83594059A24630B0F34A40
371;MULTIPOLYGON (((102.04270100244 53.8950771440745,102.04451682949 53.8938836602075,102.045634261521 53.8942540554001,102.04954527363 53.8948919505363,102.054818156027 53.8950565670552,102.05530703254 53.8947890648826,102.052548372214 53.8916612201101,102.053037248727 53.887792246154,102.055167353536 53.8851166823711,102.054294359762 53.8811853510884,102.048777039109 53.8811853510884,102.045843780027 53.8809383441099,102.042177206175 53.8803414045539,102.038475712572 53.8785917050316,102.037358280541 53.879703287328,102.035577373242 53.8790445754604,102.03334250918 53.8828320269858,102.035018657226 53.8840052439955,102.038824910082 53.8871542426476,102.039278866845 53.889171123691,102.040116940868 53.8901795277186,102.04161849016 53.8920727920078,102.039802663109 53.8932869054919,102.04270100244 53.8950771440745)));0106000020E610000001000000010300000001000000180000001E3FFC9CBB82594039994AE391F24A40FEB11D5DD98259408F829FC76AF24A40D433F7ABEB8259402021B9EA76F24A40627AF0BF2B835940E780C6D18BF24A403BD70224828359403BC9AD3691F24A40E1FF81268A8359409E3EB57288F24A408007D9F35C835940FFBD71F421F24A40253058F664835940D96F232DA3F14A409ECFA6DC87835940C5F6E1804BF14A403EE20C8F79835940C9517CAECAF04A4035F1BA291F835940C9517CAECAF04A4039FCBF1AEF82594049DF7096C2F04A40214A0608B3825940D6EFF206AFF04A40F8CBD56276825940E5D267B175F04A40234AFC1364825940F4A0081E9AF04A4054A351E64682594010AA5B8884F04A40A99F9E4822825940F9E1CDA300F14A4046E2E4BE3D825940023A761527F14A40A1C4791B7C825940EC562D458EF14A407C21828B838259407466005CD0F14A40CB42A54691825940608F1B67F1F14A405A8999E0A982594097A9F5702FF24A40331678208C8259403184AE3957F24A401E3FFC9CBB82594039994AE391F24A40
372;MULTIPOLYGON (((102.038649727758 53.8785611967558,102.042091387217 53.8803139791119,102.048389389902 53.8811696414451,102.048365977252 53.8809350260963,102.046727091795 53.8802725756516,102.045181856936 53.8796929229026,102.044596540701 53.8787682221206,102.043308844985 53.8773742315456,102.040710040904 53.8760768124258,102.038345363316 53.8746965351288,102.036729890508 53.8751658345214,102.037549333237 53.876007799643,102.03893067955 53.8770291771984,102.039796947578 53.8780367279107,102.038649727758 53.8785611967558)));0106000020E6100000010000000103000000010000000F000000132EB53C79825940E6CC7BB174F04A4094E212A0B1825940A53FE320AEF04A408FC6CFCF188359400C1EB42ACAF04A4055A29C6D18835940057E9B7AC2F04A4031C6A093FD825940A2FE91C5ACF04A40697A7142E4825940D53117C799F04A40D5F472ABDA825940D262237A7BF04A40A4357692C5825940B66B7FCC4DF04A404C9349FE9A8259408D13F54823F04A404F591C4074825940BF265A0EF6EF4A401FA153C85982594048EC1E6F05F04A40548F513567825940F940090621F04A409DDE1AD77D8259403BDAF87D42F04A4000157F088C8259401A88EB8163F04A40132EB53C79825940E6CC7BB174F04A40
373;MULTIPOLYGON (((102.054285697498 53.9009300064013,102.057741602064 53.8997386185832,102.057686454651 53.8984930404487,102.057282040287 53.8972365935817,102.055682765301 53.8958501256061,102.054671729391 53.8950268884793,102.051914358726 53.8949185665974,102.049377577714 53.8949727275734,102.049414342656 53.8960451004449,102.050223171384 53.8964133837694,102.054285697498 53.9009300064013)));0106000020E6100000010000000103000000010000000B0000003FD9B76A7983594045BDA8AC51F34A40F21ED509B2835940ACE192A22AF34A407D098722B18359409434E8D101F34A40936B4A82AA8359409B1A11A6D8F24A40CBFA714E9083594040CC8737ABF24A400270DABD7F8359409587B73D90F24A40F13A9A90528359403C0F0CB18CF24A40FD5B920029835940AEDE61778EF24A404B6AC69A298359407113199BB1F24A4020A63FDB368359403E7E7BACBDF24A403FD9B76A7983594045BDA8AC51F34A40
374;MULTIPOLYGON (((102.054745259275 53.8950377206521,102.058366606082 53.8969441393215,102.060315148018 53.8979081474694,102.061914423004 53.8971391090557,102.062116630186 53.8966950100039,102.060204853192 53.895600989766,102.058605578206 53.8948210766635,102.05766807218 53.8946369283902,102.05582982507 53.8944852762617,102.054745259275 53.8950377206521)));0106000020E6100000010000000103000000010000000A0000009E8C42F2808359408E71959890F24A403F134A47BC835940C35CC810CFF24A40350C1134DC835940B51878A7EEF24A40FC7CE967F6835940ACAD4E74D5F24A40F1CB07B8F9835940013AEFE6C6F24A404AE17465DA835940B5A7A00DA3F24A4082709C31C083594047053E7F89F24A4055026DD5B08359406A9D7E7683F24A404B3442B7928359401526587E7EF24A409E8C42F2808359408E71959890F24A40
375;MULTIPOLYGON (((102.064010024709 53.8972582567788,102.062116630186 53.898525534263,102.061381331342 53.8987746526668,102.062300454897 53.9008758531466,102.062998988799 53.9031393993401,102.063440168105 53.9037025592448,102.065664447108 53.9042873711105,102.067557841632 53.9029661178421,102.070149770057 53.901200771622,102.072576256242 53.9012549244556,102.07220860682 53.9005184399051,102.070186534999 53.8988937957261,102.06820122812 53.8977890015995,102.066454893366 53.8978539902979,102.064010024709 53.8972582567788)));0106000020E6100000010000000103000000010000000F00000072AF80BD188459402877CA5BD9F24A40F1CB07B8F9835940E8237CE202F34A40BAACF6ABED835940BED63D0C0BF34A40BF130CBBFC835940A88263E64FF34A40A824E92C0884594089F263129AF34A40E1D059670F8459404BA28486ACF34A40AF35A7D8338459407E8D46B0BFF34A40751920DE5284594092C3CC6494F34A40DF0D76557D8459408C9F008C5AF34A40A2C1E116A5845940A8F244525CF34A400632D9109F8459402E6B303044F34A402D1CAAEF7D845940479CAFF30EF34A40A314AF685D845940074A00C0EAF24A40A26A06CC40845940CF742AE1ECF24A4072AF80BD188459402877CA5BD9F24A40
376;MULTIPOLYGON (((102.060646032498 53.9043740092092,102.061326183929 53.9038325181447,102.062116630186 53.9027170244294,102.061896040533 53.9016448227851,102.061215889102 53.9005834243582,102.060701179911 53.8986988341794,102.060664414969 53.8983847275517,102.05934087705 53.8978648217379,102.05799895666 53.8987638214627,102.05783351442 53.899792773312,102.058918080215 53.9007133929613,102.059634996588 53.9017747880864,102.059818821299 53.9032368698669,102.060462207787 53.9037675387453,102.060646032498 53.9043740092092)));0106000020E6100000010000000103000000010000000F000000828DE59FE1835940F5730C87C2F34A404497A8C4EC835940143FB1C8B0F34A40F1CB07B8F9835940BDBB403B8CF34A40D575CF1AF6835940203CF91869F34A40136C0CF6EA8359401678515146F34A40F8A23387E28359407EE03A9008F34A40A994FFECE1835940BC075045FEF24A40BA8FAD3DCC835940ECCB063CEDF24A40A3834141B6835940510162B10AF34A40FC42578BB3835940AE46DB682CF34A40A8EA5650C583594043EB92934AF34A40B9024E0FD18359401E98335B6DF34A40874A5212D4835940544F08449DF34A40B445E19CDE8359407A0C9BA7AEF34A40828DE59FE1835940F5730C87C2F34A40
377;MULTIPOLYGON (((102.051675386601 53.9038325181447,102.053899665604 53.9047313894668,102.056087179665 53.9033451701854,102.058072486544 53.9022513240654,102.058256311255 53.9015581790264,102.058991610099 53.9011682798882,102.057778367007 53.8998144351838,102.054101872787 53.9011249575371,102.051675386601 53.9038325181447)));0106000020E6100000010000000103000000010000000900000068DD47A64E835940143FB1C8B0F34A40364295177383594057B6F83CCEF34A40B598AEEE96835940127985D0A0F34A4040A0A975B78359401AD1ACF87CF34A400DE8AD78BA8359400B2E274266F34A404507BF84C6835940FD27717B59F34A40872D09A4B2835940A4CA911E2DF34A407191B36776835940991D071058F34A4068DD47A64E835940143FB1C8B0F34A40
378;MULTIPOLYGON (((102.024323955414 53.9026416305106,102.024687090461 53.9005215830124,102.02237623107 53.9002103743247,102.02049453128 53.9004437810578,102.01983428574 53.9026610799896,102.022475267901 53.9034001534829,102.025017213231 53.9034585008335,102.024885164123 53.9027583272489,102.024290943137 53.9027194283723,102.024323955414 53.9026416305106)));0106000020E6100000010000000103000000010000000A000000CD4010868E8159408C86CDC289F34A40758A297994815940B1308E4A44F34A40D129B79C6E8159404C9FF2173AF34A400B664BC84F815940D2C3E7BD41F34A40F12506F744815940B4F6F4658AF34A40A2261B3C708159408934C19DA2F34A40822ACCE199815940C12F3587A4F34A401784F1B797815940E3DCB9958DF34A40329799FB8D81594053296B4F8CF34A40CD4010868E8159408C86CDC289F34A40
